,name,address,categories,id
20263,Kandahar,Iselin 1380 Oak Tree Road ,restaurant,OSMway-643272503
20264,Sukhadia's,,restaurant,OSMway-643272506
20265,Hilltop,,residential,OSMway-643272507
20266,Best Way Cash & Carry,,yes;supermarket,OSMway-643272508
20267,Egg Mania,,restaurant,OSMway-643272509
20268,Red Chutney,,restaurant,OSMway-643272514
20269,Gold Palace Jewelers,,yes;jewelry,OSMway-643272515
20270,Patel Brothers,,yes;supermarket,OSMway-643272519
20271,Burger King 4348,,fast_food,OSMway-643272524
20272,Tiger Mart,,yes;convenience,OSMway-643272526
20273,Walgreens,,yes;chemist,OSMway-643272528
20274,Wells Fargo,,bank,OSMway-643272529
20275,Bank of America,,bank,OSMway-643272530
20276,Exxon,,fuel,OSMway-643272531
20277,Mahtma Gandhi Plaza,,retail,OSMway-643272534
20278,Rasoi II,,restaurant,OSMway-643272535
20279,Hilltop Plaza,,retail,OSMway-643272545
20280,Triangle Plaza Hub,Bronx 459 East 149th Street ,commercial,OSMway-643845751
20281,Patterson Playground,Bronx ,park,OSMway-643861444
20282,Harrison Station,,train_station,OSMway-644243060
20283,Terminal B,,terminal,OSMway-644536343
20284,Daily Parking - Terminal C,,parking;parking,OSMway-644536344
20285,LGA East End Substation,,yes;substation,OSMway-644536345
20286,Lidl,Union 2375 US 22 ,retail;supermarket,OSMway-644556174
20287,"Engine Co. 2, HFD",Hackensack 107 South Summit Avenue ,fire_station,OSMway-645365499
20288,Green House,,university,OSMway-645523332
20289,Seaside Playground,,playground,OSMway-645526838
20290,Seaside Park,Brooklyn West 23rd Street ,park,OSMway-645530066
20291,27-03 42nd Road,Long Island City 27-03 42nd Road ,yes,OSMway-645750122
20292,Lucky Strike Social,624-660 West 42nd Street ,bowling_alley;10pin,OSMway-646084025
20293,Greenwood Park,555 7th Avenue ,biergarten;boules;cornhole,OSMway-647022893
20294,Adorama Rental Company,370A 19th Street ,camera,OSMway-647047094
20295,Printique,370 19th Street ,printing,OSMway-647047095
20296,Kennilworth Pool Club,,park,OSMway-647490631
20297,Sunoco,,fuel;roof,OSMway-647862067
20298,Shell,,fuel;roof,OSMway-647862069
20299,Horizon Juvinile Center,560 Brook Avenue ,prison,OSMway-647892545
20300,M&T Bank,,bank,OSMway-648227231
20301,Valero,,fuel;roof,OSMway-648230590
20302,Passaic County Community College-Passaic,,college,OSMway-648577680
20303,Payless Liquor & Deli,Elmwood Park 251 Elm Street ,alcohol,OSMway-648617740
20304,Phillips Eye Specialists,Elmwood Park 619 River Drive ,doctor,OSMway-648617741
20305,Harrison Station,,train_station,OSMway-649198788
20306,Cluck University Chicken,,fast_food,OSMway-649223261
20307,Village Pizzeria,,restaurant,OSMway-649223262
20308,More Than Perfect,,yes;hairdresser,OSMway-649223263
20309,No. 1 Chinese Restaurant,,fast_food,OSMway-649223264
20310,University Wines & Spirits,,yes;alcohol,OSMway-649223265
20311,Wood-Ridge Moonachie Little League,Wood-Ridge 75 6th Street ,pitch,OSMway-650074588
20312,East Rutherford Little League,,pitch,OSMway-650074589
20313,North Arlington Little League,North Arlington 137 River Road ,pitch,OSMway-650171692
20314,"""Rip"" Collins Field",North Arlington 135 River Road ,pitch,OSMway-650171694
20315,James Zadroga Field,North Arlington Schuyler Avenue ,pitch,OSMway-650171697
20316,Mayrose Community Garden,,fence;garden,OSMway-650192530
20317,7-Eleven,Lyndhurst 750 Rutherford Avenue ,retail,OSMway-650384019
20318,Colonial Diner,Lyndhurst 25 Orient Way ,restaurant,OSMway-650384020
20319,Rutherford Animal Hospital,Rutherford 755 Rutherford Avenue ,veterinary;commercial,OSMway-650384021
20320,Chris' Ridge Service,Rutherford 217 Park Avenue ,commercial,OSMway-650384022
20321,Phil's Auto Service,Rutherford 224 Park Avenue ,commercial,OSMway-650384023
20322,Rite Aid,Rutherford 208 Park Avenue ,retail,OSMway-650384024
20323,Station Square,Rutherford 1 Orient Way ,apartments,OSMway-650389304
20324,Ace Hardware,,yes;doityourself,OSMway-650389886
20325,Barks N' Bones Doggie Resort & Care Center,,commercial,OSMway-650389887
20326,Liberty State Park Interpretive Center,Jersey City 275 Freedom Way ,museum,OSMway-650451824
20327,Concourse G,,terminal,OSMway-650687668
20328,Leonia Recreation Center,Leonia US 370 Broad Avenue ,community_centre;public,OSMway-650692263
20329,Faithful Motor Works,Leonia US 340 Broad Avenue ,industrial,OSMway-650692264
20330,Choo Choo Train,Leonia US 374 Broad Avenue ,restaurant;house,OSMway-650692265
20331,Leonia Stationery,Leonia US 338 Broad Avenue ,house,OSMway-650692273
20332,Leonia Borough Hall,,townhall,OSMway-650692281
20333,NVE Bank,Leonia US 210 Broad Avenue ,bank,OSMway-650692282
20334,H-Mart,Leonia US 315 Broad Avenue ,yes;supermarket,OSMway-650692290
20335,OZ Hair,Leonia US 314 Fort Lee Road ,hairdresser,OSMway-650692294
20336,American Legion Post #1,Leonia US 399 Broad Avenue ,community_centre;house,OSMway-650692301
20337,Congregation Adas Emuno,Leonia US 254 Broad Avenue ,place_of_worship;house,OSMway-650692306
20338,Promise Church,Leonia US 150 Grand Avenue ,place_of_worship,OSMway-650692319
20339,Kulite Semiconductor Products,Leonia US 2 Willow Tree Road ,office,OSMway-650705115
20340,Leonia Garden,Leonia US 372 Grand Avenue ,apartments,OSMway-650705123
20341,Leonia Methodist Church,,church,OSMway-650731915
20342,USPS Office Leonia 07605,,post_office,OSMway-650731916
20343,CVS,Leonia US 410 Broad Avenue ,pharmacy;retail,OSMway-650731917
20344,Kot Cafe,Leonia US 454 Broad Avenue ,cafe,OSMway-650731946
20345,Leonia Board of Education,Leonia US 570 Grand Avenue ,residential,OSMway-650807938
20346,Central Auto Tech,Leonia US 431 Broad Avenue ,industrial,OSMway-651090957
20347,Vreeland House,Leonia US 125 Lakeview Avenue ,residential,OSMway-651183060
20348,Saint John Convent,Leonia US 229 Kingsley Street ,residential,OSMway-651244159
20349,Saint John Rectory,Leonia US 235 Harrison Street ,yes,OSMway-651244160
20350,Level Fitness,Pelham 872 Pelham Parkway ,fitness_centre,OSMway-651357025
20351,Wendy's,Rutherford 30 NJ 17 ,fast_food;retail,OSMway-651366747
20352,Burger King,Rutherford 36 NJ 17 ,fast_food;retail,OSMway-651366748
20353,Popeyes,Rutherford 104 Meadow Road ,fast_food;retail,OSMway-651366749
20354,Starbucks,Rutherford 96 Meadow Road ,cafe,OSMway-651366750
20355,Briar Hall,Rutherford 130 Orient Way ,apartments,OSMway-651366752
20356,The Columns,Rutherford 47 Orient Way ,commercial,OSMway-651366753
20357,Candlewyck Diner,East Rutherford 179 Paterson Avenue ,restaurant;retail,OSMway-651531238
20358,Meadowlands Diner,Carlstadt 320 NJ 17 ,restaurant,OSMway-651531239
20359,Wawa,Garfield 7 Jewell Street ,retail;convenience,OSMway-651531240
20360,Wawa,Lodi 150 Essex Street ,retail,OSMway-651531241
20361,Manchester Arms,Leonia US 330 Fort Lee Road ,apartments,OSMway-651601817
20362,Shake Shack,152 East 86th Street ,fast_food,OSMway-651652780
20363,Knickerbocker Plaza Car Park,240 East 92nd Street ,parking,OSMway-651661740
20364,Coney Art Walls,Brooklyn 3050 Stillwell Avenue ,gallery,OSMway-651794533
20365,Senior Citizen Center,Leonia US 305 Beechwood Place ,community_centre,OSMway-651812701
20366,Frames of Mine,Fort Lee 100 Main Street ,yes;yes,OSMway-651822956
20367,Leonia Court,Leonia US 176 Fort Lee Road ,house,OSMway-652086692
20368,"Park & Caporrino, LLP",Leonia US 130 Fort Lee Road ,house,OSMway-652086729
20369,Exxon,Fort Lee US 1549 Bergen Boulevard ,house,OSMway-652418789
20370,Cole -Allaire- Boyd House,Leonia US 112 Prospect Street ,house,OSMway-652524277
20371,Gulf Express,Fort Lee US 1651 Bergen Boulevard ,retail,OSMway-652524347
20372,Stanley Gallone Park (Fireman Park),,park,OSMway-652524385
20373,Korean Square,,garden,OSMway-652531471
20374,Field Station: Dinosaurs,,recreation_ground,OSMway-652547624
20375,University Square Courtyard,,garden,OSMway-652754767
20376,Mobil,,fuel,OSMway-653153772
20377,Secaucus Animal Shelter,,animal_shelter,OSMway-653339414
20378,43rd St. Park,,park,OSMway-653382171
20379,Maple Hill Condo,Leonia US 425 Grand Avenue ,apartments,OSMway-653475409
20380,Mt. Zion Batptist Church,124 Schor Avenue ,place_of_worship;church,OSMway-653475536
20381,New Durham Baptist Church,,place_of_worship,OSMway-653595003
20382,Liberty Self Storage,,yes,OSMway-653659511
20383,Leonia Conservatory of Music,Leonia US 233 Broad Avenue ,music_school;house,OSMway-653660227
20384,North Hudson Academy,,school,OSMway-653708244
20385,Cutinella Triangle,Brooklyn 86th Street ,park,OSMway-653758926
20386,Bath Playground,,playground,OSMway-653762573
20387,Bath Playground,,park,OSMway-653762575
20388,Leonia Tennis Club,,recreation_ground,OSMway-653771597
20389,Choi Dental,Leonia US 110 Broad Avenue ,dentist;house,OSMway-653771635
20390,All Saints Episcopal Church,Leonia 150 Park Avenue ,place_of_worship;church,OSMway-653771669
20391,Walter Faust LLC,Leonia US 267 Grand Avenue ,house,OSMway-653771670
20392,Liberty State Park Park-Ride,,parking,OSMway-653836426
20393,Doctor Lee's Acupuncture,Leonia US 130 Broad Avenue ,house;alternative,OSMway-654080904
20394,Lavi Nails,,beauty,OSMway-654086954
20395,CVS Pharmacy,,pharmacy;pharmacy,OSMway-654086955
20396,Charlotte Russe,,clothes,OSMway-654086956
20397,Adidas,,sports,OSMway-654086957
20398,American Eagle,,clothes,OSMway-654086958
20399,McDonald's,,fast_food,OSMway-654086959
20400,Security and Police Substation,,police,OSMway-654086960
20401,Sephora,,cosmetics,OSMway-654086961
20402,Museum Middle School,Yonkers 565 Warburton Avenue ,school,OSMway-654088898
20403,Hudson River Museum and Planetarium,,museum,OSMway-654088901
20404,Glenview Mansion (1876),,yes,OSMway-654088902
20405,Amphitheater,,theatre,OSMway-654088969
20406,Hertz,Horton Avenue ,car_rental,OSMway-654249513
20407,Franklin Roosevelt Elementary School,North Arlington 50 Webster Street ,school,OSMway-654582794
20408,Perklin Shed,,shed,OSMway-654599057
20409,Leonia Middle School,Leonia US 500 Broad Avenue ,yes,OSMway-654993304
20410,Future home of the Leonia Police Dept,,fence;construction,OSMway-654995273
20411,Associated Truck Parts,Saddle Brook 350 Andrea Boulevard ,retail,OSMway-654999954
20412,Vase King,Saddle Brook ,commercial,OSMway-654999956
20413,1st Source Servall,Saddle Brook 280 North Midland Avenue ,commercial,OSMway-654999957
20414,ProStock Auto Parts,Saddle Brook 280 North Midland Avenue ,yes;car_parts,OSMway-654999958
20415,United Supply,Saddle Brook ,commercial,OSMway-654999965
20416,Progressive Hydraulics,Saddle Brook ,commercial,OSMway-654999966
20417,UPS Customer Center,Saddle Brook 280 North Midland Avenue ,post_office,OSMway-654999968
20418,General Floor,Saddle Brook ,commercial,OSMway-654999969
20419,Saddle Brook Controls,,commercial,OSMway-654999970
20420,Johnstone Supply,Saddle Brook ,commercial,OSMway-654999971
20421,Best Guy Moving,,commercial,OSMway-654999972
20422,Blue Gauntlet,,commercial,OSMway-654999973
20423,GMA Sales,Saddle Brook ,commercial,OSMway-654999974
20424,Ridgewood Closets,Saddle Brook ,commercial,OSMway-654999975
20425,Midland Screen Printing,Saddle Brook ,commercial,OSMway-654999976
20426,Argco,,commercial,OSMway-654999977
20427,Residex,,commercial,OSMway-654999980
20428,UPS SADNJ 0759,Saddle Brook 280 North Midland Avenue ,post_depot,OSMway-654999981
20429,Silicontwo,,commercial,OSMway-654999982
20430,Nine on the Hudson,,yes,OSMway-655025888
20431,Maywood Borough Hall,,yes,OSMway-655042266
20432,RFS Solutions,Saddle Brook ,commercial,OSMway-655105612
20433,Westlock,,commercial,OSMway-655105617
20434,ServPro,,commercial,OSMway-655105618
20435,Interlok Device,,commercial,OSMway-655105619
20436,MobiDetail,,commercial,OSMway-655105621
20437,Jay Jay Distributors,,commercial,OSMway-655105623
20438,Watch Hill,,commercial,OSMway-655105629
20439,Concepts Office,,commercial,OSMway-655105632
20440,Tutor Time,Saddle Brook ,childcare,OSMway-655105633
20441,Arrow Towing,Saddle Brook ,commercial,OSMway-655105634
20442,Midland Brew House,,restaurant,OSMway-655105639
20443,G+G,,commercial,OSMway-655105641
20444,Dunkin' Donuts,Pehle Avenue ,fast_food,OSMway-655105659
20445,Quick Chek,,yes;convenience,OSMway-655105665
20446,UPS Meadowlands NJ Hub,,post_depot,OSMway-655283052
20447,Lids,,clothes,OSMway-655412662
20448,Bath & Body Works,,cosmetics,OSMway-655412665
20449,The Children's Place,,clothes,OSMway-655412666
20450,Moda Sportswear,,clothes,OSMway-655412667
20451,Hollister,,clothes,OSMway-655412668
20452,Ferraro Senior Center,,yes,OSMway-655698800
20453,Cullum Tower,,yes,OSMway-656067929
20454,Fairfield Inn,,yes;hotel,OSMway-656104848
20455,Amoco,202-06 Hillside Avenue ,fuel;roof,OSMway-656560191
20456,No. 33 Park Row,New York 1 Beekman Street ,apartments,OSMway-656607319
20457,Jamaica Estates,,shelter,OSMway-656616339
20458,Checkers,Jamaica 181-24 Hillside Avenue ,fast_food,OSMway-656616345
20459,Delta,,fuel,OSMway-656855613
20460,The Hillcrest,77 Eastern Parkway ,apartments,OSMway-657064397
20461,Copley Plaza,41 Eastern Parkway ,apartments,OSMway-657065489
20462,Cranford First Aid Squad,,ambulance_station,OSMway-657096736
20463,Cranford Hotel,,restaurant,OSMway-657096787
20464,Times Square,,commercial,OSMway-657134182
20465,Parkhill City,152-09 88th Avenue ,apartments,OSMway-657785286
20466,Rize Works,North Bergen 6911 Tonnelle Avenue ,restaurant,OSMway-658049312
20467,Gas Line,Wallington 6 Main Avenue ,fuel,OSMway-658500718
20468,Food Mart,Wallington 6 Main Avenue ,convenience,OSMway-658500719
20469,Mill Brook Park,,park,OSMway-658973125
20470,Palisades Park Municipal Complex,,yes,OSMway-659210100
20471,Rizal Park,Jersey City 272 Christopher Columbus Drive ,park,OSMway-659290811
20472,Jose Protacio Rizal,,memorial,OSMway-659290812
20473,Jersey City,,residential,OSMway-659474186
20474,Carlock Field,,park,OSMway-659568389
20475,Matthews Field,,park,OSMway-659568401
20476,Rite Aid,Brooklyn 182 Smith Street ,chemist,OSMway-659795318
20477,Arhaus,410 West 13th Street ,furniture,OSMway-660359663
20478,St. Thomas Knanaya Church,,place_of_worship,OSMway-660621737
20479,Pink House Boutique,,yes;clothes,OSMway-660621738
20480,Hall of Fades,,yes;hairdresser,OSMway-660621739
20481,KMK Mixed Martial Arts,,dojo,OSMway-660621740
20482,4 Sons' Pizza and Grill,,restaurant,OSMway-660621742
20483,Fresenius Kidney Care,Brooklyn 595 Degraw Street ,clinic;dialysis,OSMway-660796644
20484,Brooklyn Boulders,575 Degraw Street ,sports_centre;climbing,OSMway-660796645
20485,Totowa Square Shopping Center,,retail,OSMway-661178090
20486,Leonia United Methodist Church,,place_of_worship,OSMway-661299402
20487,Saint John's United Methodist Church,Valley Stream Saint John's United Methodist Church 2105 Stuart Avenue ,place_of_worship,OSMway-662681661
20488,Avalon Brooklyn Bay,Brooklyn 1501 Voorhies Avenue ,apartments,OSMway-662819634
20489,Holy Trinity Orthodox Church,Yonkers 46 Seymour Street ,place_of_worship,OSMway-663376908
20490,St. Mary's Orthodox Church,Yonkers 485 N Broadway ,place_of_worship,OSMway-663377587
20491,Prophet Elias Greek Orthodox Church,Yonkers 15 Leroy Avenue ,place_of_worship;church,OSMway-663377762
20492,Sixteenth Avenue Elementary School,,school,OSMway-663431554
20493,New York City Farm Colony,,brownfield,OSMway-663510421
20494,Clifton Stadium,,stadium,OSMway-663763699
20495,USTA Billie Jean King National Tennis Center,,sports_centre,OSMway-663795041
20496,Court 4,,pitch,OSMway-663795046
20497,Grandstand,,stadium,OSMway-663795050
20498,Frederick Douglass Boulevard Community Garden,,garden,OSMway-664153163
20499,"Bill ""Bojangles"" Robinson Playground",,park,OSMway-664153164
20500,LaGuardia Corner Garden,,park,OSMway-664153165
20501,Lovina House,New York 71 East 110th Street ,apartments,OSMway-664315722
20502,El Catano Community Garden,,garden,OSMway-664315727
20503,JCPenney,Elmhurst 92-59 59th Avenue ,department_store,OSMway-664473521
20504,Macy's,Elmhurst 90-01 Queens Boulevard ,department_store,OSMway-664473522
20505,Jerome L. Greene Science Center,New York 3221 Broadway ,university,OSMway-664547666
20506,Rite Aid,1849 2nd Avenue ,pharmacy;pharmacy,OSMway-664611984
20507,The UPS Store,New York 300 East 95th Street ,post_office;copyshop,OSMway-664619098
20508,Go Cups,1838 2nd Avenue ,cafe,OSMway-664619106
20509,Merrion Square Pub,1840 2nd Avenue ,bar,OSMway-664632831
20510,95th Street Cleaners,301 East 95th Street ,retail;dry_cleaning,OSMway-664632832
20511,Monterey Public Garden,,park,OSMway-664697032
20512,CVS Pharmacy,1500 Lexington Avenue ,pharmacy;pharmacy,OSMway-664750647
20513,Lenfest Center for the Arts,New York 615 West 130th Street;West 129th Street ,arts_centre;gallery,OSMway-664903764
20514,The Forum,,university,OSMway-664903766
20515,94 Street & 2 Avenue NE Corner,,subway_entrance,OSMway-664907951
20516,The Craft Studio,1657 3rd Avenue ,craft,OSMway-664941288
20517,Bagel Shop,1659 3rd Avenue ,cafe,OSMway-664941289
20518,Food For Health,1653 East 93rd Street ,health_food,OSMway-664941291
20519,Public School 87,,school,OSMway-664964035
20520,Purple Playground,,fence;playground,OSMway-664967629
20521,Debaun Aquatics Center,,swimming_pool,OSMway-664973883
20522,Public School 56,170 Gates Avenue ,school,OSMway-664984831
20523,The Gravity Vault Hoboken,Hoboken 1423 Clinton Street ,sports_centre;climbing,OSMway-665154078
20524,Orale Mexican Kitchen,,restaurant,OSMway-665154082
20525,Hertz,,parking,OSMway-665154085
20526,Olive Oasis Deli & Grill,1869 2nd Avenue ,convenience,OSMway-665204373
20527,Horace Greely Statue,,monument,OSMway-665241356
20528,Hunts Point Landing,Bronx 2 Farragut Street ,park,OSMway-665341327
20529,The Union,Brooklyn 568 Union Avenue ,apartments,OSMway-665424724
20530,Our Lady of Fatima Church,,place_of_worship,OSMway-665464248
20531,The Driggs,Brooklyn 205 North 9th Street ,apartments,OSMway-665486060
20532,The Driggs North,Brooklyn 220 North 10th Street ,apartments,OSMway-665486061
20533,The Park Ilona,Brooklyn 150 North 12th Street ,apartments,OSMway-665486064
20534,Junior High School 126,,school,OSMway-665487263
20535,Courtyard,,hotel,OSMway-665717721
20536,The Oyster,,apartments,OSMway-665720257
20537,The Dutchess,,yes,OSMway-665720259
20538,O'Reilly's Pub,New York 54 West 31st Street ,bar,OSMway-665897391
20539,BP,,fuel,OSMway-666399114
20540,Pretty Toni's Cafe,Valley Stream 759 West Merrick Road ,restaurant,OSMway-666529232
20541,Saint Mark’s Playground,,playground,OSMway-666564556
20542,Great Neck Estates Park,,park,OSMway-666782730
20543,Harbor Hills Park,,park,OSMway-666782738
20544,Pond Park,,park,OSMway-666783484
20545,Rossi Memorial Park,,park,OSMway-666911333
